RespondentID,Date,Question,Answer,Region,AgeGroup,Gender
08c37f2f-f9a3-4f16-b0f1-64be718615b4,2026-03-26,Which feature should we prioritize next?,Mobile App,Central,45-54,Female
0a36abe0-2910-4f89-ab67-61a9a11e8f6e,2026-04-09,Which feature should we prioritize next?,Dark Mode,South,45-54,Female
858812d9-0617-4976-90f2-9c26e1031635,2026-04-13,Which feature should we prioritize next?,Real-time Sync,Central,25-34,Male
c2db403e-dd95-4425-bbc0-6429ea44998a,2026-04-16,Which feature should we prioritize next?,Real-time Sync,Central,25-34,Female
4856fa21-cbd9-4f66-8468-4290650eea5b,2026-03-30,Which feature should we prioritize next?,Dark Mode,East,25-34,Female
5dccc916-46d1-44c4-bb06-0db749254f15,2026-03-26,Which feature should we prioritize next?,Dark Mode,East,25-34,Female
33d117ca-703b-4a85-b29f-fbe7c321b02a,2026-03-22,Which feature should we prioritize next?,Mobile App,South,35-44,Female
001fcbcf-3d86-41c0-bb75-f55b27011c5a,2026-04-13,Which feature should we prioritize next?,Dark Mode,North,45-54,Male
249d749b-e0d6-4513-85ce-7e3bb60c0d9a,2026-03-27,Which feature should we prioritize next?,Dark Mode,South,35-44,Female
67b3ab36-387f-4b1d-977f-913b1302869e,2026-03-20,Which feature should we prioritize next?,Dark Mode,South,45-54,Male
af5f70e0-4d90-432d-b2b4-929b90e4d519,2026-04-04,Which feature should we prioritize next?,Export to PDF,West,25-34,Female
a88f8cd2-7f76-442f-8564-a5798c5987bb,2026-04-09,Which feature should we prioritize next?,API Access,West,25-34,Male
e953b083-fe10-4ab1-ab4a-e21bd4bcee2a,2026-03-22,Which feature should we prioritize next?,Mobile App,South,45-54,Male
e9c03806-99c0-49b8-b6bb-4294200748dc,2026-04-10,Which feature should we prioritize next?,Mobile App,South,25-34,Male
8f800767-8204-48a4-911d-a475f94c1114,2026-04-10,Which feature should we prioritize next?,Export to PDF,South,35-44,Female
42248737-c649-4b1f-bb02-855c58197623,2026-03-24,Which feature should we prioritize next?,Dark Mode,Central,25-34,Male
c8540488-904b-471e-b7f3-4078a80bcaeb,2026-03-19,Which feature should we prioritize next?,Export to PDF,West,18-24,Female
9aa3ca12-a38a-412f-8213-f07d74a37445,2026-03-30,Which feature should we prioritize next?,Real-time Sync,South,55+,Female
5ccd4727-0e02-4c44-9e35-b651b1c2a174,2026-03-29,Which feature should we prioritize next?,Dark Mode,East,25-34,Male
e2104569-010a-4ed4-a702-70f674a51b30,2026-03-29,Which feature should we prioritize next?,API Access,East,55+,Male
ec34c231-c0c1-433d-a01f-acb674e779cd,2026-04-16,Which feature should we prioritize next?,Export to PDF,Central,55+,Male
943ac7ed-b734-4e59-8917-afabd0de1d9d,2026-03-28,Which feature should we prioritize next?,Export to PDF,Central,45-54,Female
efaaefa8-1690-4250-908e-5e028ded1594,2026-04-02,Which feature should we prioritize next?,Mobile App,North,35-44,Female
1125f718-df01-454b-95e7-543c93c33dd0,2026-03-21,Which feature should we prioritize next?,Export to PDF,North,35-44,Male
1d934f06-ea29-4d4f-a69d-0e56621377b8,2026-04-03,Which feature should we prioritize next?,API Access,North,45-54,Male
a6d9e518-b7de-4133-b826-f52e3ab5909e,2026-03-30,Which feature should we prioritize next?,API Access,Central,25-34,Female
52475a11-cc33-4c78-a02f-167a5e9330dc,2026-04-10,Which feature should we prioritize next?,Export to PDF,Central,35-44,Female
5bc2f22a-d6bf-405a-be6c-cf68428a07a5,2026-03-25,Which feature should we prioritize next?,Dark Mode,Central,35-44,Female
a1545c82-50df-4cf7-b01a-1fe1d7b495ec,2026-04-08,Which feature should we prioritize next?,Export to PDF,East,25-34,Female
c2f394e4-5d14-45ba-937c-89615ee3236c,2026-03-22,Which feature should we prioritize next?,API Access,Central,25-34,Male
99fb1108-bf53-489f-a9ec-ff291b8cc466,2026-04-14,Which feature should we prioritize next?,Dark Mode,East,25-34,Male
4124ebdf-b3ed-42c6-8312-9f212945c4af,2026-03-22,Which feature should we prioritize next?,Mobile App,North,35-44,Male
7a270d4a-f4aa-4978-850a-8a78877c3d13,2026-04-02,Which feature should we prioritize next?,Mobile App,North,45-54,Male
34fc776b-4074-43c1-8574-d52a7aded51b,2026-04-01,Which feature should we prioritize next?,Dark Mode,North,25-34,Male
1a88d426-52ad-4c6e-b71c-4414aab16749,2026-03-25,Which feature should we prioritize next?,Dark Mode,South,55+,Male
3a08fd5f-155a-4403-b9b4-cd9926c7f4c0,2026-03-29,Which feature should we prioritize next?,Mobile App,South,35-44,Male
4a145998-cd19-4d83-a0f3-6592ec001c4d,2026-03-27,Which feature should we prioritize next?,API Access,West,45-54,Female
535d2b83-f1bc-4f04-b320-288f6ee508e2,2026-03-28,Which feature should we prioritize next?,Dark Mode,West,35-44,Female
75f2e220-36db-467a-948e-9d2c41f6a027,2026-04-05,Which feature should we prioritize next?,Dark Mode,West,45-54,Female
22d3fa59-4b74-41c6-99f9-c40780056bf2,2026-04-04,Which feature should we prioritize next?,Real-time Sync,South,18-24,Female
f0848b9f-2024-4def-82c2-56a1ff1bc046,2026-03-26,Which feature should we prioritize next?,Dark Mode,South,45-54,Male
97f885e3-f828-4078-85bb-28e8c3a65431,2026-04-01,Which feature should we prioritize next?,API Access,West,18-24,Female
17929b34-3a9e-41de-8732-5fbc0e3bfc73,2026-03-20,Which feature should we prioritize next?,Export to PDF,West,45-54,Male
1de42ef4-d6e9-4860-a911-ce01e42fcd8e,2026-03-20,Which feature should we prioritize next?,Dark Mode,Central,55+,Female
6ede8c0b-110b-40bb-b114-1c0c3396cf75,2026-04-10,Which feature should we prioritize next?,API Access,West,25-34,Male
fa2c3659-510b-41f8-a735-df65f4425553,2026-03-18,Which feature should we prioritize next?,Export to PDF,Central,25-34,Other
a4aebfc9-f873-4da8-b6bf-34170dde2410,2026-03-31,Which feature should we prioritize next?,Export to PDF,East,45-54,Male
0c2b0b8d-701b-42df-8ab8-bf199c0ec0ea,2026-03-24,Which feature should we prioritize next?,Export to PDF,South,25-34,Male
e6eed326-386e-400f-8c56-64194e426a0e,2026-04-09,Which feature should we prioritize next?,Export to PDF,West,45-54,Female
af1c307b-0f50-41b1-8bd6-61b07d0c6486,2026-04-06,Which feature should we prioritize next?,Dark Mode,South,18-24,Male
11c3751b-bc87-4cf1-b2cb-f1319b811654,2026-03-31,Which feature should we prioritize next?,Export to PDF,South,18-24,Female
9cf95d53-a6bd-4c52-810d-e832d3b2b9cb,2026-03-31,Which feature should we prioritize next?,Real-time Sync,South,55+,Female
8e94e659-6289-403c-bf4d-a895014d75f3,2026-03-28,Which feature should we prioritize next?,Dark Mode,East,35-44,Female
45bddbc7-0c0b-48ce-9d67-c36bc4188c23,2026-04-01,Which feature should we prioritize next?,Mobile App,North,45-54,Other
75cdcf71-01ec-46a8-b9d2-cf08d870deea,2026-04-02,Which feature should we prioritize next?,Dark Mode,West,25-34,Other
203116a4-ab31-4f28-80f3-21b10536130d,2026-04-05,Which feature should we prioritize next?,Mobile App,North,35-44,Male
8da96ba7-fe30-483e-94e9-95f8415043ea,2026-04-14,Which feature should we prioritize next?,Dark Mode,North,35-44,Female
74f2c491-2455-48da-80d7-1158901ceffe,2026-03-31,Which feature should we prioritize next?,Real-time Sync,North,35-44,Female
60e436e5-1437-4607-be30-5353a72959d8,2026-04-09,Which feature should we prioritize next?,Export to PDF,South,35-44,Female
51f82779-1e64-430f-9bac-0b3b723519a9,2026-04-02,Which feature should we prioritize next?,Dark Mode,Central,35-44,Male
bd3c8998-cd4c-4efb-925f-5dfaa66db61a,2026-04-07,Which feature should we prioritize next?,Dark Mode,South,25-34,Female
9895dff8-cec4-4866-a3ac-02bada33fa58,2026-04-16,Which feature should we prioritize next?,Dark Mode,South,25-34,Other
9aa4f29b-7376-4ee9-b948-0cec25164a5e,2026-03-19,Which feature should we prioritize next?,Export to PDF,North,45-54,Female
9279ed75-b011-4e1e-a6d6-96fd3c39e359,2026-03-20,Which feature should we prioritize next?,Dark Mode,South,25-34,Male
b20702f7-a1be-4c16-aca0-dc74f24073c4,2026-03-20,Which feature should we prioritize next?,API Access,North,35-44,Male
df398eed-e64c-4748-8898-dc9831b8e28d,2026-04-11,Which feature should we prioritize next?,Export to PDF,Central,25-34,Male
f831c386-fb8d-4e06-a9e3-29a8e7c4a426,2026-04-06,Which feature should we prioritize next?,Dark Mode,West,35-44,Female
a1a417d1-100a-47b5-a624-5d49d026beab,2026-04-12,Which feature should we prioritize next?,Mobile App,North,45-54,Female
1f8108dc-15b5-4bac-aeea-67e59015f984,2026-03-31,Which feature should we prioritize next?,Dark Mode,Central,25-34,Male
4b915789-28a9-4298-8f9c-bc86607db0a2,2026-03-29,Which feature should we prioritize next?,Dark Mode,West,18-24,Male
6de5da45-a3dc-4c12-b687-b49acb224951,2026-04-08,Which feature should we prioritize next?,Dark Mode,East,18-24,Male
82dd0369-b390-437f-b6a9-f4badea0dc3f,2026-04-12,Which feature should we prioritize next?,Dark Mode,North,35-44,Male
6d6cde30-d0b1-4def-bdd3-dfb064443d77,2026-04-13,Which feature should we prioritize next?,Mobile App,North,45-54,Female
1232f31d-58de-4c81-9d2b-320489a48e4b,2026-04-09,Which feature should we prioritize next?,Mobile App,East,18-24,Female
7d6efe09-b7c1-410c-ba22-606f99a4c580,2026-04-01,Which feature should we prioritize next?,Export to PDF,East,45-54,Male
c38e2cc7-9a39-4a3d-9dab-707452a04df2,2026-04-01,Which feature should we prioritize next?,API Access,North,25-34,Female
3fb7bdf7-942b-428e-9acf-7e490981eade,2026-04-13,Which feature should we prioritize next?,API Access,East,35-44,Male
b2daf06b-4316-4917-b63f-338c4e6d058c,2026-04-10,Which feature should we prioritize next?,Export to PDF,South,55+,Other
a83cb3d0-9ecf-4c6d-a756-fc06b3113d8a,2026-03-30,Which feature should we prioritize next?,API Access,West,25-34,Male
3d562742-f893-40ca-bac8-04b09025e66c,2026-04-10,Which feature should we prioritize next?,Dark Mode,West,35-44,Male
ddbe355d-6a16-40c3-8a45-421cf95e82ab,2026-04-16,Which feature should we prioritize next?,Dark Mode,West,18-24,Male
fe0e2d92-2afa-4af2-b5b2-20cccb1be7db,2026-04-15,Which feature should we prioritize next?,Dark Mode,South,18-24,Female
ded9ad83-2560-4102-8a47-fde87b61e54c,2026-04-06,Which feature should we prioritize next?,Dark Mode,East,25-34,Female
5cf113f3-18ec-4d55-b06c-fa5b866c3ec8,2026-04-03,Which feature should we prioritize next?,Export to PDF,Central,18-24,Female
a7fb445f-ee45-41f3-a667-eed701a4c974,2026-03-30,Which feature should we prioritize next?,Real-time Sync,East,35-44,Male
df4cab14-9fba-4979-85b1-b8093fc61656,2026-04-12,Which feature should we prioritize next?,Dark Mode,North,25-34,Male
f9d2b21d-3a87-4d95-82b1-64233d47b408,2026-03-23,Which feature should we prioritize next?,Dark Mode,West,35-44,Male
5cf371ba-ab74-4dba-b7e1-2267a71e89c7,2026-04-07,Which feature should we prioritize next?,Export to PDF,East,25-34,Female
68f25574-781f-4dfb-81cb-3c461766dc16,2026-04-02,Which feature should we prioritize next?,Real-time Sync,Central,25-34,Male
16ffb66d-27d8-4b0f-b92c-4e83d72bf214,2026-04-10,Which feature should we prioritize next?,Dark Mode,North,35-44,Female
b8d65a61-ed36-4127-a063-126f547ae398,2026-04-01,Which feature should we prioritize next?,Export to PDF,South,55+,Female
a9c4fac7-c212-4686-a274-0dc493331c41,2026-04-09,Which feature should we prioritize next?,Dark Mode,South,18-24,Female
3f1a24f2-8f6e-44d8-addc-27a97b167eb8,2026-03-31,Which feature should we prioritize next?,Dark Mode,Central,45-54,Male
96d9a2ef-94d5-43b0-b62d-bab5fba69eef,2026-03-28,Which feature should we prioritize next?,Real-time Sync,North,35-44,Male
a07389bb-931b-4bb5-ae60-1cc87dea7f50,2026-04-02,Which feature should we prioritize next?,Real-time Sync,West,35-44,Male
79d8b455-def2-45bb-8707-d527b0b41703,2026-03-22,Which feature should we prioritize next?,Dark Mode,East,35-44,Female
5f68985c-67b3-40a4-916b-ba47e2e9dcb3,2026-04-11,Which feature should we prioritize next?,Real-time Sync,North,18-24,Female
b412c2ac-5cca-4a1f-88eb-651f66b036e9,2026-04-12,Which feature should we prioritize next?,Mobile App,South,18-24,Male
031e5b7c-5a68-4413-90ee-4ec21528fb90,2026-03-18,Which feature should we prioritize next?,API Access,Central,35-44,Male
648bdeed-6e64-403f-b8f1-3ccd2a6f52bc,2026-03-30,Which feature should we prioritize next?,Export to PDF,Central,25-34,Female
526aadac-24e3-42a3-9680-61e35a17dad0,2026-03-23,Which feature should we prioritize next?,Export to PDF,East,55+,Female
e3f29e40-47c8-4a7b-9121-dc61818f7769,2026-04-07,Which feature should we prioritize next?,Export to PDF,Central,25-34,Male
2799ae5a-26ad-4f09-8d04-3b9a1ea830d5,2026-04-01,Which feature should we prioritize next?,Mobile App,Central,18-24,Female
fa3caa26-6d7b-42f7-963c-76a16e702d56,2026-04-16,Which feature should we prioritize next?,Dark Mode,North,45-54,Male
750401c4-5e62-4d80-9866-5b6a587fb8c4,2026-03-23,Which feature should we prioritize next?,Dark Mode,West,25-34,Male
3ed4f5e3-290d-4f5a-b1ce-177522cb9022,2026-03-18,Which feature should we prioritize next?,Dark Mode,East,35-44,Female
e52e0284-fbba-4f58-80ce-c585e299ad88,2026-04-11,Which feature should we prioritize next?,Mobile App,North,35-44,Female
1b02bf55-1b1e-45f3-a8bc-fb7e75d573bd,2026-04-11,Which feature should we prioritize next?,Dark Mode,West,55+,Female
49ac9b2d-b471-48fe-acaa-1599447420bc,2026-04-13,Which feature should we prioritize next?,Mobile App,North,45-54,Male
3953abc1-a88e-4d9c-954a-9db5daa92fd0,2026-04-05,Which feature should we prioritize next?,Real-time Sync,North,35-44,Female
c2ed340c-aa23-4f38-8cc6-8caa45fac2c0,2026-04-03,Which feature should we prioritize next?,Dark Mode,Central,35-44,Male
d98970e4-1ae7-4603-8400-dbbae219127f,2026-03-22,Which feature should we prioritize next?,Mobile App,West,55+,Male
7974697f-6f28-43f3-854f-ba00a02d0944,2026-04-01,Which feature should we prioritize next?,Export to PDF,East,25-34,Female
56cfe1f9-68c1-4919-9da7-8e93ac62d55b,2026-04-10,Which feature should we prioritize next?,API Access,East,18-24,Male
19692e31-fec3-4f69-ae29-b8fea4a6b74e,2026-04-14,Which feature should we prioritize next?,Dark Mode,West,25-34,Female
50df9d23-8c82-4982-b40d-f7f400776f6e,2026-03-21,Which feature should we prioritize next?,Mobile App,Central,25-34,Female
4539356f-c799-47cd-aa00-aaf4816dded6,2026-03-25,Which feature should we prioritize next?,API Access,South,35-44,Male
c9d3b7d7-4f1c-4366-988a-a396f72b19c2,2026-03-26,Which feature should we prioritize next?,Real-time Sync,North,35-44,Male
7374b81f-3b34-4852-9898-f58dc32c02de,2026-03-23,Which feature should we prioritize next?,Mobile App,Central,35-44,Male
1151a0b8-7311-4177-8312-223db9a47c2f,2026-04-07,Which feature should we prioritize next?,Export to PDF,West,18-24,Male
ced82487-7918-4095-9488-002402bac35b,2026-03-21,Which feature should we prioritize next?,Mobile App,North,45-54,Female
f5bf960e-ba73-49ff-abd6-c0d2476c788a,2026-03-27,Which feature should we prioritize next?,API Access,East,25-34,Female
1fb6ae34-7bb4-48ea-a8d7-5bc990d6bd6f,2026-03-18,Which feature should we prioritize next?,Export to PDF,South,35-44,Male
76a52e72-c36a-4bb7-9e57-78eca180ee6b,2026-04-10,Which feature should we prioritize next?,Dark Mode,East,35-44,Male
f5a3f8e3-0cbd-4608-a9c4-456bacb9fff6,2026-04-12,Which feature should we prioritize next?,Real-time Sync,West,25-34,Female
9e650bf5-84d1-4fad-8ade-d49d87c886ff,2026-04-15,Which feature should we prioritize next?,Dark Mode,North,18-24,Female
d60942b2-3667-48ca-b97a-2830ee88aecd,2026-04-09,Which feature should we prioritize next?,Mobile App,West,18-24,Male
e45fad83-2ea8-40a0-864c-6137e8b17399,2026-04-09,Which feature should we prioritize next?,Dark Mode,North,45-54,Male
9cfd9ffd-24f5-46eb-8a1e-6a423780934f,2026-04-02,Which feature should we prioritize next?,Mobile App,Central,55+,Female
d4b7f51f-0401-49d8-a605-e74732699696,2026-03-27,Which feature should we prioritize next?,Export to PDF,South,35-44,Male
6a5f9e22-99b7-495f-b261-288c0b872a6b,2026-03-22,Which feature should we prioritize next?,Mobile App,Central,18-24,Male
0d6f899c-a9d2-423a-ae7b-d6485e315c12,2026-04-11,Which feature should we prioritize next?,Dark Mode,Central,25-34,Female
aee2823f-886a-4cc6-be46-48631470722d,2026-04-04,Which feature should we prioritize next?,Mobile App,West,45-54,Female
aa54333f-8673-4c15-acf9-56c28e549e3d,2026-04-11,Which feature should we prioritize next?,Real-time Sync,South,45-54,Female
23b6caf1-509c-4127-842e-8dac2cc7d883,2026-03-27,Which feature should we prioritize next?,Dark Mode,North,18-24,Female
a22fb4ab-0905-428c-9226-472b866767ef,2026-04-08,Which feature should we prioritize next?,Real-time Sync,North,18-24,Female
a9dfdb87-6bd9-44b5-af1c-ab0fa9f9b2b1,2026-03-22,Which feature should we prioritize next?,Export to PDF,East,45-54,Male
7d16ddd7-0869-4892-92fb-265aedcba7f9,2026-04-01,Which feature should we prioritize next?,API Access,North,25-34,Male
ad8f4151-c08b-4909-8ec8-13897d1247a3,2026-04-08,Which feature should we prioritize next?,Mobile App,West,25-34,Male
e852e975-ba76-4bf7-aeaa-30b973714cc5,2026-03-21,Which feature should we prioritize next?,Export to PDF,Central,18-24,Male
0522a929-350c-420c-a933-689dc96bc23a,2026-03-26,Which feature should we prioritize next?,Mobile App,Central,35-44,Female
f4296ba6-17dd-4418-8c2a-cf1d0f18e17a,2026-03-25,Which feature should we prioritize next?,API Access,Central,45-54,Female
d60fdbe7-0356-4884-8b24-9e9453145f6b,2026-04-09,Which feature should we prioritize next?,Export to PDF,South,55+,Other
3ce0bbc0-c694-46d3-b0b4-8d7eae415544,2026-04-10,Which feature should we prioritize next?,Dark Mode,North,35-44,Female
938ee41c-d83e-43b0-b007-1fa70609b6f8,2026-04-13,Which feature should we prioritize next?,Mobile App,West,35-44,Male
eb5f9f49-70dd-4537-a184-7637d81ea499,2026-03-27,Which feature should we prioritize next?,API Access,South,18-24,Male
5c6e75d1-7dae-4073-8ca6-f4c18944e7db,2026-03-20,Which feature should we prioritize next?,Mobile App,East,35-44,Female
63ed12d8-7254-45d6-b0b9-1195c0c33120,2026-04-13,Which feature should we prioritize next?,Dark Mode,West,25-34,Female
4795938e-54cf-482d-8179-f1f809b29ab4,2026-04-11,Which feature should we prioritize next?,Export to PDF,West,35-44,Female
e9ae5181-c2f2-4f43-8f30-4d2c4b01f304,2026-03-29,Which feature should we prioritize next?,API Access,West,25-34,Female
e4adc6fd-39d6-4ba3-a39c-4d13c94091f6,2026-03-30,Which feature should we prioritize next?,Dark Mode,Central,25-34,Female
dea07a54-5f3c-40ec-b387-60e1d690dba9,2026-04-02,Which feature should we prioritize next?,Export to PDF,West,18-24,Female
3f69b908-a102-4c77-9c1e-53f8b4d165e1,2026-04-14,Which feature should we prioritize next?,Dark Mode,North,25-34,Male
4874f5e0-2947-48c7-8d91-f6c39fd2a85a,2026-03-22,Which feature should we prioritize next?,Dark Mode,West,18-24,Female
756a2120-4218-40a3-8251-892c58aa3b97,2026-04-10,Which feature should we prioritize next?,Export to PDF,Central,25-34,Female
d294e861-d618-4628-9b91-c53fd7c84f81,2026-04-07,Which feature should we prioritize next?,Export to PDF,West,55+,Male
dcbf15e7-36b2-4465-a140-26c94b7451a4,2026-04-11,Which feature should we prioritize next?,Mobile App,East,25-34,Female
7491e054-f0ca-48f2-9d52-6f6909ad8790,2026-04-16,Which feature should we prioritize next?,Export to PDF,East,35-44,Male
d5fe374d-d852-45b5-a4b2-b75541b6a0c9,2026-04-03,Which feature should we prioritize next?,Export to PDF,Central,45-54,Female
a64b22d4-5b54-492d-ad47-1c53ecda2ac1,2026-03-27,Which feature should we prioritize next?,Dark Mode,North,55+,Male
ff65bfe5-96a0-481b-9736-dbe545682b31,2026-03-23,Which feature should we prioritize next?,Export to PDF,North,35-44,Female
639cadcf-eb56-456b-b591-e48da0282942,2026-03-27,Which feature should we prioritize next?,Dark Mode,South,45-54,Male
7efab194-1573-4f15-82f0-2620fb399668,2026-03-19,Which feature should we prioritize next?,Dark Mode,Central,25-34,Female
585899db-4ea3-4d83-9f7c-643077a8b956,2026-04-03,Which feature should we prioritize next?,Mobile App,West,25-34,Male
c610548a-206b-4251-93b6-c0cac7c19f05,2026-04-09,Which feature should we prioritize next?,Mobile App,Central,25-34,Male
057cfdfc-d53e-44ad-b321-2662c684e460,2026-04-13,Which feature should we prioritize next?,Mobile App,South,35-44,Female
f440e0f1-70a4-4cae-add9-d9e430e8030f,2026-04-03,Which feature should we prioritize next?,Export to PDF,Central,35-44,Female
7c6c3920-c52e-4ac4-9fe1-ae78cdcb0bb0,2026-04-02,Which feature should we prioritize next?,Export to PDF,Central,25-34,Male
fe93abc5-a6e7-4f94-bf4d-a5faa537afd3,2026-04-01,Which feature should we prioritize next?,API Access,South,18-24,Male
